relation	predicate	count
OBO:chebi#is_substituent_group_from	biolink:related_to	25
OBO:chebi#is_tautomer_of	biolink:related_to	136
OBO:cl#has_completed	biolink:related_to	1
OBO:cl#has_high_plasma_membrane_amount	biolink:related_to	7
OBO:cl#has_low_plasma_membrane_amount	biolink:related_to	6
OBO:cl#lacks_part	biolink:related_to	6
OBO:cl#lacks_plasma_membrane_part	biolink:related_to	171
OBO:mpath#part_of	biolink:related_to	2
OBO:nbo#by_means	biolink:actively_involved_in	3
OBO:nbo#has_participant	biolink:has_participant	10
OBO:nbo#in_response_to	biolink:causes	18
OBO:nbo#is_about	biolink:related_to	11
OBO:pato#correlates_with	biolink:related_to	1
OBO:pato#decreased_in_magnitude_relative_to	biolink:related_to	1
OBO:pato#has_cross_section	biolink:related_to	5
OBO:pato#has_relative_magnitude	biolink:related_to	5
OBO:pato#increased_in_magnitude_relative_to	biolink:related_to	1
OBO:pato#reciprocal_of	biolink:related_to	8
OBO:pato#towards	biolink:related_to	5
OBO:pr#has_gene_template	biolink:related_to	39
OBO:pr#lacks_part	biolink:related_to	32
OBO:uberon/core#anteriorly_connected_to	biolink:coexists_with	22
OBO:uberon/core#channel_for	biolink:coexists_with	32
OBO:uberon/core#channels_from	biolink:coexists_with	21
OBO:uberon/core#channels_into	biolink:coexists_with	16
OBO:uberon/core#conduit_for	biolink:coexists_with	41
OBO:uberon/core#distally_connected_to	biolink:coexists_with	30
OBO:uberon/core#extends_fibers_into	biolink:coexists_with	120
OBO:uberon/core#filtered_through	biolink:coexists_with	3
OBO:uberon/core#in_central_side_of	biolink:located_in	8
OBO:uberon/core#in_innermost_side_of	biolink:located_in	1
OBO:uberon/core#in_outermost_side_of	biolink:located_in	1
OBO:uberon/core#indirectly_supplies	biolink:coexists_with	4
OBO:uberon/core#posteriorly_connected_to	biolink:coexists_with	1
OBO:uberon/core#protects	biolink:related_to	6
OBO:uberon/core#proximally_connected_to	biolink:coexists_with	53
OBO:uberon/core#sexually_homologous_to	biolink:homologous_to	8
OBO:uberon/core#site_of	biolink:occurs_in	9
OBO:uberon/core#subdivision_of	biolink:part_of	10
OBO:uberon/core#synapsed_by	biolink:coexists_with	1
OBO:xao#end_stage	biolink:related_to	418
OBO:xao#preceded_by	biolink:related_to	87
OBO:xao#start_stage	biolink:related_to	1191
RO:0000052	biolink:related_to	2
RO:0000053	biolink:related_to	46
RO:0000056	biolink:participates_in	9
RO:0000057	biolink:has_participant	11
RO:0000086	biolink:has_attribute	94
RO:0000087	biolink:has_attribute	1584
RO:0001000	biolink:derives_from	2
RO:0001015	biolink:location_of	9
RO:0001019	biolink:has_part	8
RO:0001025	biolink:located_in	129
RO:0002000	biolink:related_to	25
RO:0002002	biolink:related_to	1
RO:0002003	biolink:related_to	20
RO:0002005	biolink:related_to	82
RO:0002006	biolink:related_to	47
RO:0002007	biolink:part_of	55
RO:0002082	biolink:temporally_related_to	8
RO:0002087	biolink:preceded_by	207
RO:0002090	biolink:precedes	20
RO:0002092	biolink:related_to	6
RO:0002093	biolink:related_to	1
RO:0002100	biolink:overlaps	337
RO:0002101	biolink:related_to	445
RO:0002102	biolink:overlaps	2
RO:0002103	biolink:interacts_with	83
RO:0002104	biolink:has_part	58
RO:0002105	biolink:related_to	66
RO:0002106	biolink:related_to	6
RO:0002107	biolink:related_to	6
RO:0002110	biolink:related_to	624
RO:0002113	biolink:related_to	426
RO:0002114	biolink:related_to	2
RO:0002120	biolink:interacts_with	148
RO:0002130	biolink:interacts_with	499
RO:0002131	biolink:overlaps	1651
RO:0002134	biolink:related_to	215
RO:0002150	biolink:related_to	405
RO:0002151	biolink:related_to	5
RO:0002159	biolink:related_to	2
RO:0002160	biolink:in_taxon	510
RO:0002162	biolink:in_taxon	45
RO:0002170	biolink:related_to	112
RO:0002176	biolink:related_to	390
RO:0002177	biolink:related_to	4
RO:0002178	biolink:related_to	102
RO:0002179	biolink:related_to	73
RO:0002180	biolink:has_part	6
RO:0002202	biolink:develops_from	4086
RO:0002203	biolink:develops_from	5
RO:0002207	biolink:develops_from	29
RO:0002211	biolink:regulates	1691
RO:0002212	biolink:negatively_regulates	1502
RO:0002213	biolink:positively_regulates	1491
RO:0002215	biolink:capable_of	658
RO:0002216	biolink:participates_in	91
RO:0002219	biolink:coexists_with	33
RO:0002220	biolink:coexists_with	253
RO:0002221	biolink:coexists_with	63
RO:0002223	biolink:temporally_related_to	1
RO:0002224	biolink:temporally_related_to	14
RO:0002226	biolink:develops_from	5
RO:0002229	biolink:temporally_related_to	1
RO:0002230	biolink:temporally_related_to	6
RO:0002231	biolink:occurs_in	7
RO:0002232	biolink:occurs_in	5
RO:0002233	biolink:has_input	172
RO:0002234	biolink:has_output	4
RO:0002254	biolink:related_to	117
RO:0002256	biolink:causes	19
RO:0002285	biolink:preceded_by	8
RO:0002292	biolink:expresses	198
RO:0002295	biolink:regulates	1
RO:0002296	biolink:has_output	325
RO:0002297	biolink:has_output	96
RO:0002298	biolink:has_output	197
RO:0002299	biolink:has_output	45
RO:0002313	biolink:affects_transport_of	72
RO:0002315	biolink:causes	124
RO:0002322	biolink:related_to	3
RO:0002328	biolink:related_to	4
RO:0002332	biolink:related_to	26
RO:0002338	biolink:related_to	10
RO:0002339	biolink:related_to	54
RO:0002341	biolink:related_to	4
RO:0002342	biolink:related_to	6
RO:0002343	biolink:affects	16
RO:0002344	biolink:related_to	9
RO:0002351	biolink:has_part	16
RO:0002353	biolink:has_output	38
RO:0002371	biolink:related_to	118
RO:0002372	biolink:related_to	80
RO:0002373	biolink:related_to	85
RO:0002374	biolink:related_to	28
RO:0002376	biolink:part_of	32
RO:0002380	biolink:part_of	59
RO:0002385	biolink:related_to	12
RO:0002387	biolink:related_to	177
RO:0002433	biolink:overlaps	647
RO:0002473	biolink:has_part	425
RO:0002488	biolink:temporally_related_to	9
RO:0002489	biolink:temporally_related_to	1
RO:0002491	biolink:related_to	10
RO:0002492	biolink:temporally_related_to	30
RO:0002493	biolink:temporally_related_to	5
RO:0002494	biolink:related_to	44
RO:0002495	biolink:related_to	63
RO:0002496	biolink:temporally_related_to	4
RO:0002497	biolink:temporally_related_to	1
RO:0002503	biolink:actively_involved_in	5
RO:0002551	biolink:has_part	60
RO:0002565	biolink:participates_in	47
RO:0002568	biolink:related_to	21
RO:0002572	biolink:part_of	19
RO:0002576	biolink:part_of	2
RO:0002588	biolink:has_output	45
RO:0002590	biolink:has_input	21
RO:0002592	biolink:affects	59
RO:0002608	biolink:caused_by	19
RO:0002610	biolink:correlated_with	1
RO:0003000	biolink:produces	28
RO:0003001	biolink:produced_by	44
RO:0004007	biolink:has_participant	71
RO:0004008	biolink:has_output	65
RO:0004009	biolink:has_input	211
RO:0012003	biolink:affects	52
RO:0012008	biolink:related_to	14
RO:0019000	biolink:related_to	2
RO:0019001	biolink:related_to	2
RO:0019002	biolink:related_to	2
inverseOf	biolink:inverseOf	54
rdfs:subClassOf	biolink:subclass_of	199259
subPropertyOf	biolink:subPropertyOf	354
type	biolink:type	17
