relation	predicate	count
RO:0002177	biolink:related_to	2
RO:0002178	biolink:related_to	28
RO:0002179	biolink:related_to	27
RO:0002202	biolink:develops_from	529
RO:0002203	biolink:develops_from	5
RO:0002207	biolink:develops_from	1
RO:0002211	biolink:regulates	692
RO:0002212	biolink:negatively_regulates	604
RO:0002213	biolink:positively_regulates	600
RO:0002215	biolink:capable_of	139
RO:0002216	biolink:participates_in	29
RO:0002219	biolink:coexists_with	15
RO:0002220	biolink:coexists_with	81
RO:0002221	biolink:coexists_with	14
RO:0002223	biolink:temporally_related_to	1
RO:0002224	biolink:temporally_related_to	13
RO:0002226	biolink:develops_from	3
RO:0002229	biolink:temporally_related_to	1
RO:0002230	biolink:temporally_related_to	4
RO:0002231	biolink:occurs_in	7
RO:0002232	biolink:occurs_in	5
RO:0002233	biolink:has_input	158
RO:0002234	biolink:has_output	3
RO:0002254	biolink:related_to	56
RO:0002256	biolink:causes	13
RO:0002285	biolink:preceded_by	2
RO:0002295	biolink:regulates	1
RO:0002296	biolink:has_output	261
RO:0002297	biolink:has_output	77
RO:0002298	biolink:has_output	159
RO:0002299	biolink:has_output	38
RO:0002315	biolink:causes	116
RO:0002322	biolink:related_to	2
RO:0002328	biolink:related_to	3
RO:0002332	biolink:related_to	22
RO:0002338	biolink:related_to	9
RO:0002339	biolink:related_to	52
RO:0002341	biolink:related_to	4
RO:0002342	biolink:related_to	6
RO:0002343	biolink:affects	15
RO:0002344	biolink:related_to	8
RO:0002351	biolink:has_part	7
RO:0002353	biolink:has_output	6
RO:0002371	biolink:related_to	17
RO:0002372	biolink:related_to	1
RO:0002373	biolink:related_to	5
RO:0002376	biolink:part_of	6
RO:0002380	biolink:part_of	25
RO:0002385	biolink:related_to	11
RO:0002387	biolink:related_to	71
RO:0002433	biolink:overlaps	169
RO:0002473	biolink:has_part	93
RO:0002488	biolink:temporally_related_to	6
RO:0002489	biolink:temporally_related_to	1
RO:0002491	biolink:related_to	6
RO:0002492	biolink:temporally_related_to	22
RO:0002493	biolink:temporally_related_to	5
RO:0002494	biolink:related_to	7
RO:0002495	biolink:related_to	41
RO:0002496	biolink:temporally_related_to	1
RO:0002497	biolink:temporally_related_to	1
RO:0002503	biolink:actively_involved_in	6
RO:0002551	biolink:has_part	13
RO:0002565	biolink:participates_in	46
RO:0002568	biolink:related_to	2
RO:0002572	biolink:part_of	37
RO:0002576	biolink:part_of	5
RO:0002588	biolink:has_output	38
RO:0002590	biolink:has_input	18
RO:0002592	biolink:affects	57
RO:0002608	biolink:caused_by	17
RO:0002610	biolink:correlated_with	1
RO:0003000	biolink:produces	9
RO:0003001	biolink:produced_by	18
RO:0004007	biolink:has_participant	64
RO:0004008	biolink:has_output	57
RO:0004009	biolink:has_input	190
RO:0012003	biolink:affects	46
RO:0012008	biolink:related_to	14
RO:0015007	biolink:related_to	1
RO:0015008	biolink:related_to	1
RO:0015010	biolink:related_to	7
RO:0015011	biolink:related_to	5
RO:0015012	biolink:related_to	8
RO:0015015	biolink:related_to	7
RO:0015016	biolink:related_to	6
RO:0019000	biolink:related_to	3
RO:0019001	biolink:related_to	2
RO:0019002	biolink:related_to	2
inverseOf	biolink:inverseOf	44
rdfs:subClassOf	biolink:subclass_of	16783
subPropertyOf	biolink:subPropertyOf	277
