relation	predicate	count
RO:0002387	biolink:related_to	133
RO:0002388	biolink:related_to	1
RO:0002433	biolink:related_to	186
RO:0002473	biolink:related_to	277
RO:0002488	biolink:related_to	7
RO:0002489	biolink:related_to	1
RO:0002491	biolink:related_to	9
RO:0002492	biolink:related_to	27
RO:0002493	biolink:related_to	5
RO:0002494	biolink:related_to	27
RO:0002495	biolink:related_to	49
RO:0002496	biolink:related_to	1
RO:0002497	biolink:related_to	1
RO:0002551	biolink:related_to	60
RO:0002565	biolink:related_to	39
RO:0002568	biolink:related_to	8
RO:0002570	biolink:related_to	18
RO:0002571	biolink:related_to	1
RO:0002572	biolink:related_to	36
RO:0002576	biolink:related_to	37
RO:0002588	biolink:related_to	37
RO:0002590	biolink:related_to	18
RO:0002592	biolink:related_to	56
RO:0002608	biolink:related_to	28
RO:0003000	biolink:related_to	13
RO:0003001	biolink:related_to	23
RO:0004007	biolink:related_to	62
RO:0004008	biolink:related_to	55
RO:0004009	biolink:related_to	229
RO:0012003	biolink:related_to	48
RO:0012008	biolink:related_to	17
RO:0015007	biolink:related_to	18
RO:0015011	biolink:related_to	2
inverseOf	biolink:inverseOf	56
rdfs:subClassOf	biolink:subclass_of	23424
subPropertyOf	biolink:subPropertyOf	307
type	biolink:type	22
