relation	predicate	count
OBO:CIDO_0000417	biolink:related_to	1
OBO:CIDO_0000433	biolink:related_to	1
OBO:CIDO_0000600	biolink:related_to	57
OBO:CIDO_0000609	biolink:related_to	8
OBO:CIDO_0000705	biolink:related_to	92
OBO:CIDO_0000706	biolink:related_to	14
OBO:CIDO_0000707	biolink:related_to	114
OBO:CIDO_0001177	biolink:related_to	1
OBO:CIDO_0001178	biolink:related_to	1
OBO:CIDO_0001179	biolink:related_to	1
OBO:CIDO_0001195	biolink:related_to	76
OBO:OPMI_0000439	biolink:related_to	1
OBO:OPMI_0000481	biolink:related_to	3
OBO:TEMP#has_gene_template	biolink:related_to	11
OBO:TEMP#lacks_part	biolink:related_to	3
OBO:TEMP#only_in_taxon	biolink:related_to	45
OBO:TEMP#output_of	biolink:related_to	6
OBO:chebi#has_functional_parent	biolink:related_to	121
OBO:chebi#has_parent_hydride	biolink:related_to	31
OBO:chebi#is_conjugate_acid_of	biolink:related_to	252
OBO:chebi#is_conjugate_base_of	biolink:related_to	252
OBO:chebi#is_enantiomer_of	biolink:related_to	112
OBO:chebi#is_substituent_group_from	biolink:related_to	31
OBO:chebi#is_tautomer_of	biolink:related_to	112
OBO:has_role	biolink:related_to	74
OBO:pr#has_gene_template	biolink:related_to	1
OGG:0000000014	biolink:related_to	4
OGG:0000000016	biolink:related_to	5
RO:0000052	biolink:related_to	10
RO:0000053	biolink:related_to	1
RO:0000056	biolink:related_to	963
RO:0000057	biolink:related_to	33046
RO:0000079	biolink:related_to	1
RO:0000085	biolink:related_to	7
RO:0000086	biolink:related_to	186
RO:0000087	biolink:related_to	1440
RO:0000091	biolink:related_to	1
RO:0000092	biolink:related_to	1
RO:0001000	biolink:related_to	40
RO:0002160	biolink:related_to	334
RO:0002215	biolink:related_to	342
RO:0002233	biolink:related_to	13
RO:0002234	biolink:related_to	6
RO:0002292	biolink:related_to	9
RO:0002351	biolink:related_to	1
RO:0002411	biolink:related_to	1
RO:0002436	biolink:related_to	251
RO:0002497	biolink:related_to	1
RO:0002597	biolink:related_to	1
RO:0002598	biolink:related_to	2
RO:0002606	biolink:related_to	2
RO:0002608	biolink:related_to	1
VO:0000520	biolink:related_to	9
VO:0000524	biolink:related_to	44
VO:0000530	biolink:related_to	14
VO:0000547	biolink:related_to	166
VO:0001243	biolink:related_to	221
VO:0003355	biolink:related_to	142
VO:0004909	biolink:related_to	1
VO:0005242	biolink:related_to	2
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#CI_ChemClass	biolink:related_to	32
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#CI_MoA	biolink:related_to	3
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#CI_PE	biolink:related_to	10
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#CI_with	biolink:related_to	157
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#has_Ingredient	biolink:related_to	64
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#has_MoA	biolink:related_to	77
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#has_PE	biolink:related_to	137
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#has_PK	biolink:related_to	2
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#may_prevent	biolink:related_to	12
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#may_treat	biolink:related_to	216
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#site_of_metabolism	biolink:related_to	3
inverseOf	biolink:inverseOf	28
rdfs:subClassOf	biolink:subclass_of	40586
subPropertyOf	biolink:subPropertyOf	315
type	biolink:type	43
